"","Species","Season","Site","City","Long","Lat","Crs","Y","J"
"688","striped_skunk","OC15","R03-MAP1","chil",-87.80378089,41.86786605,4326,0,30
"689","striped_skunk","OC15","R04-MMW0","chil",-87.83207106,41.85280337,4326,0,30
"690","striped_skunk","OC15","R04-MMW3","chil",-87.82763197,41.86356253,4326,0,0
"691","striped_skunk","OC15","R04-SCH1","chil",-87.8484205,41.85567851,4326,6,30
"692","striped_skunk","OC15","R05-FMG1","chil",-87.91280438,41.84824061,4326,2,30
"693","striped_skunk","OC15","R05-GOC1","chil",-87.88292622,41.85757554,4326,1,30
"694","striped_skunk","OC15","R05-MTC1","chil",-87.91060758,41.86915824,4326,0,30
"695","striped_skunk","OC15","R05-STP1","chil",-87.86937113,41.88326265,4326,3,30
"696","striped_skunk","OC15","R06-OTB1","chil",-87.97779673,41.85248376,4326,0,30
"697","striped_skunk","OC15","R06-YOW1","chil",-87.93312143,41.85870532,4326,0,0
"698","striped_skunk","OC15","R07-FSP1","chil",-88.02228432,41.85090748,4326,1,28
"699","striped_skunk","OC15","R07-GOF1","chil",-88.04194649,41.8658981,4326,0,28
"700","striped_skunk","OC15","R07-MMP1","chil",-88.00296221,41.87405852,4326,0,30
"701","striped_skunk","OC15","R07-YHR1","chil",-87.98972335,41.86578813,4326,5,30
"702","striped_skunk","OC15","R08-DAP1","chil",-88.07916556,41.87515101,4326,2,28
"703","striped_skunk","OC15","R08-PAP1","chil",-88.05904063,41.8561811,4326,8,28
"704","striped_skunk","OC15","R08-VLG1","chil",-88.07091278,41.8521756,4326,2,28
"705","striped_skunk","OC15","R08-WBK1","chil",-88.06135623,41.84175796,4326,1,28
"706","striped_skunk","OC15","R09-BLW1","chil",-88.14724262,41.86309312,4326,0,13
"707","striped_skunk","OC15","R09-CTG0","chil",-88.16212923,41.85014493,4326,0,28
"708","striped_skunk","OC15","R09-LIM0","chil",-88.12305588,41.87106444,4326,1,28
"709","striped_skunk","OC15","R09-SMI1","chil",-88.11233994,41.85279958,4326,5,28
"710","striped_skunk","OC15","R10-FRM1","chil",-88.2632106,41.81899974,4326,2,28
"711","striped_skunk","OC15","R10-FRM2","chil",-88.25455583,41.83329816,4326,2,28
"712","striped_skunk","OC15","R10-WCP0","chil",-88.2299927,41.88948618,4326,0,28
"713","striped_skunk","OC15","R10-WDW0","chil",-88.19222479,41.86593136,4326,0,28
"714","striped_skunk","OC15","S02-BNS1","chil",-87.59306926,41.81198992,4326,0,30
"715","striped_skunk","OC15","S02-BRI1","chil",-87.69796061,41.829108,4326,0,30
"716","striped_skunk","OC15","S02-MCP1","chil",-87.67616828,41.82610396,4326,0,30
"717","striped_skunk","OC15","S02-PIP1","chil",-87.73000452,41.83325462,4326,0,30
"718","striped_skunk","OC15","S02-PLP1","chil",-87.64874972,41.84407767,4326,0,30
"719","striped_skunk","OC15","S02-TNW1","chil",-87.60065692,41.82389815,4326,0,30
"720","striped_skunk","OC15","S03-JKP2","chil",-87.58010698,41.78574236,4326,0,30
"721","striped_skunk","OC15","S03-LCP1","chil",-87.75085536,41.81401666,4326,0,30
"722","striped_skunk","OC15","S03-PSP1","chil",-87.73172978,41.7880381,4326,0,30
"723","striped_skunk","OC15","S03-VIP1","chil",-87.7478189,41.80241759,4326,0,30
"724","striped_skunk","OC15","S03-WAP1","chil",-87.71888828,41.81169474,4326,0,0
"725","striped_skunk","OC15","S04-HAP1","chil",-87.77935426,41.7803347,4326,0,30
"726","striped_skunk","OC15","S04-OTW1","chil",-87.80373503,41.81511794,4326,1,30
"727","striped_skunk","OC15","S04-SSP1","chil",-87.79732651,41.79931501,4326,0,30
"728","striped_skunk","OC15","S05-LNC1","chil",-87.84473133,41.74274601,4326,0,27
"729","striped_skunk","OC15","S05-RES1","chil",-87.82363466,41.76135893,4326,0,27
"730","striped_skunk","OC15","S05-SFP0","chil",-87.858986115,41.758854845,4326,0,27
"731","striped_skunk","OC15","S06-CBW0","chil",-87.89252291,41.72879771,4326,1,27
"732","striped_skunk","OC15","S07-ARG1","chil",-87.97052731,41.71888815,4326,0,0
"733","striped_skunk","OC15","S07-ARG2","chil",-87.98063145,41.70899378,4326,0,0
"734","striped_skunk","OC15","S08-WGL1","chil",-87.99914707,41.69378812,4326,2,27
"735","striped_skunk","OC15","S08-WGL3","chil",-87.9590198557433,41.704560101191,4326,0,0
"736","striped_skunk","OC15","S09-KTP1","chil",-88.03380771,41.6782417,4326,8,14
"737","striped_skunk","OC15","S09-SMC1","chil",-88.01264245,41.65701595,4326,1,27
"738","striped_skunk","OC15","S09-VTW0","chil",-88.05987667,41.67081215,4326,4,27
"739","striped_skunk","OC15","S10-ILC1","chil",-88.06930047,41.63776364,4326,0,26
"740","striped_skunk","OC15","S10-LEW1","chil",-88.07710241,41.5993927,4326,4,26
"741","striped_skunk","OC15","S10-LPC1","chil",-88.04816511,41.5915763,4326,5,27
"742","striped_skunk","OC15","S10-LPP0","chil",-88.07212554,41.58289314,4326,3,26
"743","striped_skunk","AP16","C04-MBP1","chil",-87.57339472,41.71308499,4326,0,0
"744","striped_skunk","AP16","C05-BEA1","chil",-87.58721191,41.65419878,4326,0,0
"745","striped_skunk","AP16","C05-BMP1","chil",-87.57510693,41.69479206,4326,0,0
"746","striped_skunk","AP16","C05-SPA1","chil",-87.5635175470222,41.6680983277148,4326,0,0
"747","striped_skunk","AP16","C06-BEA2","chil",-87.58174014,41.64524646,4326,0,0
"748","striped_skunk","AP16","C06-HMP1","chil",-87.56991671,41.65680784,4326,0,0
"749","striped_skunk","AP16","D02-BMT1","chil",-87.66977928,41.91433602,4326,0,31
"750","striped_skunk","AP16","D02-HUP0","chil",-87.69904915,41.90585734,4326,0,27
"751","striped_skunk","AP16","D02-JBS1","chil",-87.6399905,41.94889355,4326,0,28
"752","striped_skunk","AP16","D02-MDU1","chil",-87.6330656,41.96478369,4326,0,29
"753","striped_skunk","AP16","D02-RCP1","chil",-87.69329358,41.94109499,4326,0,14
"754","striped_skunk","AP16","D02-SCP1","chil",-87.68589743,41.92296839,4326,0,27
"755","striped_skunk","AP16","D03-AFP1","chil",-87.71652991,41.94666256,4326,0,27
"756","striped_skunk","AP16","D03-AMP1","chil",-87.7482015,41.96850882,4326,1,27
"757","striped_skunk","AP16","D03-CHP1","chil",-87.76234923,41.94245857,4326,0,27
"758","striped_skunk","AP16","D03-GOM1","chil",-87.73063446,41.97527786,4326,0,27
"759","striped_skunk","AP16","D03-HOR1","chil",-87.69473925,41.95758198,4326,0,0
"760","striped_skunk","AP16","D03-NPV1","chil",-87.72834195,41.98593826,4326,0,0
"761","striped_skunk","AP16","D03-STB1","chil",-87.66563918,41.96962066,4326,0,27
"762","striped_skunk","AP16","D04-DNP1","chil",-87.78423327,41.96512952,4326,0,27
"763","striped_skunk","AP16","D04-EDW0","chil",-87.7646423,41.99098007,4326,0,14
"764","striped_skunk","AP16","D04-FGP1","chil",-87.75452049,41.97728945,4326,0,0
"765","striped_skunk","AP16","D04-RDP1","chil",-87.78559613,41.98961368,4326,0,27
"766","striped_skunk","AP16","D04-ROS0","chil",-87.68932042,41.98771934,4326,0,0
"767","striped_skunk","AP16","D05-ADC2","chil",-87.7944926152454,42.0021481597772,4326,0,0
"768","striped_skunk","AP16","D05-MIA1","chil",-87.79567324,42.02421505,4326,1,29
"769","striped_skunk","AP16","D05-PRC1","chil",-87.8318759,42.02154012,4326,4,25
"770","striped_skunk","AP16","D06-KCG1","chil",-87.85328609,42.07983052,4326,0,29
"771","striped_skunk","AP16","D07-ASC0","chil",-87.88662949,42.05985363,4326,0,29
"772","striped_skunk","AP16","D08-CCC1","chil",-87.92248236,42.15870422,4326,10,29
"773","striped_skunk","AP16","D08-DAW0","chil",-87.89377889,42.12577912,4326,0,29
"774","striped_skunk","AP16","D08-DAW2","chil",-87.90145123,42.13530185,4326,3,29
"775","striped_skunk","AP16","D09-CLG0","chil",-87.9176414,42.187657685,4326,1,29
"776","striped_skunk","AP16","D09-RYW1","chil",-87.90419482,42.1775919,4326,0,29
"777","striped_skunk","AP16","D09-VTC1","chil",-87.9292671,42.20377534,4326,0,0
"778","striped_skunk","AP16","D10-CAN0","chil",-87.93847762,42.24007189,4326,0,29
"779","striped_skunk","AP16","D10-MAC1","chil",-87.92753011,42.25476444,4326,1,29
"780","striped_skunk","AP16","D10-VHC1","chil",-87.94735573,42.22265299,4326,1,29
"781","striped_skunk","AP16","J01-BBS1","chil",-87.61051042,41.84834938,4326,0,30
"782","striped_skunk","AP16","J01-CLP1","chil",-87.65219937,41.91328435,4326,0,27
"783","striped_skunk","AP16","J01-LMP1","chil",-87.61053666,41.83717173,4326,0,30
"784","striped_skunk","AP16","J01-NOR1","chil",-87.60790591,41.86080165,4326,0,30
"785","striped_skunk","AP16","J01-SEP1","chil",-87.63898576,41.90142019,4326,0,0
"786","striped_skunk","AP16","J01-SKP1","chil",-87.66100717,41.87989095,4326,0,28
"787","striped_skunk","AP16","J01-UIC1","chil",-87.6460853,41.86897406,4326,0,30
"788","striped_skunk","AP16","R02-DPG1","chil",-87.69969807,41.86036917,4326,0,0
"789","striped_skunk","AP16","R02-FRP1","chil",-87.73276152,41.86167611,4326,0,2
"790","striped_skunk","AP16","R02-HRF1","chil",-87.7135301798515,41.8687909871892,4326,0,0
"791","striped_skunk","AP16","R03-AUP1","chil",-87.76897765,41.88766256,4326,0,17
"792","striped_skunk","AP16","R03-CPG1","chil",-87.7721358,41.87566237,4326,0,30
"793","striped_skunk","AP16","R03-EUC1","chil",-87.79182537,41.86573343,4326,0,30
"794","striped_skunk","AP16","R03-MAP1","chil",-87.80378089,41.86786605,4326,0,30
"795","striped_skunk","AP16","R04-MMW0","chil",-87.83207106,41.85280337,4326,0,0
"796","striped_skunk","AP16","R04-MMW3","chil",-87.82763197,41.86356253,4326,0,0
"797","striped_skunk","AP16","R04-SCH1","chil",-87.8484205,41.85567851,4326,0,30
"798","striped_skunk","AP16","R05-FMG1","chil",-87.91280438,41.84824061,4326,2,30
"799","striped_skunk","AP16","R05-GOC1","chil",-87.88292622,41.85757554,4326,0,30
"800","striped_skunk","AP16","R05-MTC1","chil",-87.91060758,41.86915824,4326,0,0
"801","striped_skunk","AP16","R05-STP1","chil",-87.86937113,41.88326265,4326,0,30
"802","striped_skunk","AP16","R06-OTB1","chil",-87.97779673,41.85248376,4326,0,0
"803","striped_skunk","AP16","R06-YOW1","chil",-87.93312143,41.85870532,4326,0,30
"804","striped_skunk","AP16","R07-FSP1","chil",-88.02228432,41.85090748,4326,1,30
"805","striped_skunk","AP16","R07-GOF1","chil",-88.04194649,41.8658981,4326,0,30
"806","striped_skunk","AP16","R07-MMP1","chil",-88.00296221,41.87405852,4326,0,30
"807","striped_skunk","AP16","R07-YHR1","chil",-87.98972335,41.86578813,4326,0,30
"808","striped_skunk","AP16","R08-DAP1","chil",-88.07916556,41.87515101,4326,0,30
"809","striped_skunk","AP16","R08-PAP1","chil",-88.05904063,41.8561811,4326,5,30
"810","striped_skunk","AP16","R08-VLG1","chil",-88.07091278,41.8521756,4326,0,30
"811","striped_skunk","AP16","R08-WBK1","chil",-88.06135623,41.84175796,4326,0,30
"812","striped_skunk","AP16","R09-BLW1","chil",-88.14724262,41.86309312,4326,0,30
"813","striped_skunk","AP16","R09-CTG0","chil",-88.16212923,41.85014493,4326,0,29
"814","striped_skunk","AP16","R09-LIM0","chil",-88.12305588,41.87106444,4326,0,30
"815","striped_skunk","AP16","R09-SMI1","chil",-88.11233994,41.85279958,4326,1,30
"816","striped_skunk","AP16","R10-FRM1","chil",-88.2632106,41.81899974,4326,0,26
"817","striped_skunk","AP16","R10-FRM2","chil",-88.25455583,41.83329816,4326,0,29
"818","striped_skunk","AP16","R10-WCP0","chil",-88.2299927,41.88948618,4326,0,29
"819","striped_skunk","AP16","R10-WDW0","chil",-88.19222479,41.86593136,4326,0,30
"820","striped_skunk","AP16","S02-BNS1","chil",-87.59306926,41.81198992,4326,0,30
"821","striped_skunk","AP16","S02-BRI1","chil",-87.69796061,41.829108,4326,0,17
"822","striped_skunk","AP16","S02-MCP1","chil",-87.67616828,41.82610396,4326,0,0
"823","striped_skunk","AP16","S02-PIP1","chil",-87.73000452,41.83325462,4326,0,30
"824","striped_skunk","AP16","S02-PLP1","chil",-87.64874972,41.84407767,4326,0,0
"825","striped_skunk","AP16","S02-TNW1","chil",-87.60065692,41.82389815,4326,0,19
"826","striped_skunk","AP16","S03-JKP2","chil",-87.58010698,41.78574236,4326,0,30
"827","striped_skunk","AP16","S03-LCP1","chil",-87.75085536,41.81401666,4326,0,30
"828","striped_skunk","AP16","S03-PSP1","chil",-87.73172978,41.7880381,4326,0,0
"829","striped_skunk","AP16","S03-VIP1","chil",-87.7478189,41.80241759,4326,0,30
"830","striped_skunk","AP16","S03-WAP1","chil",-87.71888828,41.81169474,4326,0,17
"831","striped_skunk","AP16","S04-HAP1","chil",-87.77935426,41.7803347,4326,0,0
"832","striped_skunk","AP16","S04-OTW1","chil",-87.80373503,41.81511794,4326,0,30
"833","striped_skunk","AP16","S04-SSP1","chil",-87.79732651,41.79931501,4326,0,30
"834","striped_skunk","AP16","S05-LNC1","chil",-87.84473133,41.74274601,4326,0,0
"835","striped_skunk","AP16","S05-RES1","chil",-87.82363466,41.76135893,4326,0,29
"836","striped_skunk","AP16","S05-SFP0","chil",-87.858986115,41.758854845,4326,0,29
"837","striped_skunk","AP16","S06-CBW0","chil",-87.89252291,41.72879771,4326,0,29
"838","striped_skunk","AP16","S07-ARG1","chil",-87.97052731,41.71888815,4326,0,0
"839","striped_skunk","AP16","S07-ARG2","chil",-87.98063145,41.70899378,4326,0,0
"840","striped_skunk","AP16","S08-WGL1","chil",-87.99914707,41.69378812,4326,0,0
"841","striped_skunk","AP16","S08-WGL3","chil",-87.9590198557433,41.704560101191,4326,0,0
"842","striped_skunk","AP16","S09-KTP1","chil",-88.03380771,41.6782417,4326,0,29
"843","striped_skunk","AP16","S09-SMC1","chil",-88.01264245,41.65701595,4326,0,29
"844","striped_skunk","AP16","S09-VTW0","chil",-88.05987667,41.67081215,4326,0,29
"845","striped_skunk","AP16","S10-ILC1","chil",-88.06930047,41.63776364,4326,0,29
"846","striped_skunk","AP16","S10-LEW1","chil",-88.07710241,41.5993927,4326,4,29
"847","striped_skunk","AP16","S10-LPC1","chil",-88.04816511,41.5915763,4326,0,20
"848","striped_skunk","AP16","S10-LPP0","chil",-88.07212554,41.58289314,4326,0,17
"849","striped_skunk","OC16","C04-MBP1","chil",-87.57339472,41.71308499,4326,0,0
"850","striped_skunk","OC16","C05-BEA1","chil",-87.58721191,41.65419878,4326,0,0
"851","striped_skunk","OC16","C05-BMP1","chil",-87.57510693,41.69479206,4326,0,0
"852","striped_skunk","OC16","C05-SPA1","chil",-87.5635175470222,41.6680983277148,4326,0,0
"853","striped_skunk","OC16","C06-BEA2","chil",-87.58174014,41.64524646,4326,0,0
"854","striped_skunk","OC16","C06-HMP1","chil",-87.56991671,41.65680784,4326,0,0
"855","striped_skunk","OC16","D02-BMT1","chil",-87.66977928,41.91433602,4326,0,34
"856","striped_skunk","OC16","D02-HUP0","chil",-87.69904915,41.90585734,4326,0,0
"857","striped_skunk","OC16","D02-JBS1","chil",-87.6399905,41.94889355,4326,0,0
"858","striped_skunk","OC16","D02-MDU1","chil",-87.6330656,41.96478369,4326,0,28
"859","striped_skunk","OC16","D02-RCP1","chil",-87.69329358,41.94109499,4326,0,14
"860","striped_skunk","OC16","D02-SCP1","chil",-87.68589743,41.92296839,4326,0,28
"861","striped_skunk","OC16","D03-AFP1","chil",-87.71652991,41.94666256,4326,0,17
"862","striped_skunk","OC16","D03-AMP1","chil",-87.7482015,41.96850882,4326,0,28
"863","striped_skunk","OC16","D03-CHP1","chil",-87.76234923,41.94245857,4326,0,0
"864","striped_skunk","OC16","D03-GOM1","chil",-87.73063446,41.97527786,4326,1,28
"865","striped_skunk","OC16","D03-HOR1","chil",-87.69473925,41.95758198,4326,0,0
"866","striped_skunk","OC16","D03-NPV1","chil",-87.72834195,41.98593826,4326,0,0
"867","striped_skunk","OC16","D03-STB1","chil",-87.66563918,41.96962066,4326,0,27
"868","striped_skunk","OC16","D04-DNP1","chil",-87.78423327,41.96512952,4326,0,28
"869","striped_skunk","OC16","D04-EDW0","chil",-87.7646423,41.99098007,4326,0,28
"870","striped_skunk","OC16","D04-FGP1","chil",-87.75452049,41.97728945,4326,0,0
"871","striped_skunk","OC16","D04-RDP1","chil",-87.78559613,41.98961368,4326,2,14
"872","striped_skunk","OC16","D04-ROS0","chil",-87.68932042,41.98771934,4326,1,28
"873","striped_skunk","OC16","D05-ADC2","chil",-87.7944926152454,42.0021481597772,4326,0,0
"874","striped_skunk","OC16","D05-MIA1","chil",-87.79567324,42.02421505,4326,3,28
"875","striped_skunk","OC16","D05-PRC1","chil",-87.8318759,42.02154012,4326,2,28
"876","striped_skunk","OC16","D06-KCG1","chil",-87.85328609,42.07983052,4326,0,18
"877","striped_skunk","OC16","D07-ASC0","chil",-87.88662949,42.05985363,4326,3,28
"878","striped_skunk","OC16","D08-CCC1","chil",-87.92248236,42.15870422,4326,0,28
"879","striped_skunk","OC16","D08-DAW0","chil",-87.89377889,42.12577912,4326,2,28
"880","striped_skunk","OC16","D08-DAW2","chil",-87.90145123,42.13530185,4326,0,28
"881","striped_skunk","OC16","D09-CLG0","chil",-87.9176414,42.187657685,4326,3,28
"882","striped_skunk","OC16","D09-RYW1","chil",-87.90419482,42.1775919,4326,1,28
"883","striped_skunk","OC16","D09-VTC1","chil",-87.9292671,42.20377534,4326,5,29
"884","striped_skunk","OC16","D10-CAN0","chil",-87.93847762,42.24007189,4326,0,29
"885","striped_skunk","OC16","D10-MAC1","chil",-87.92753011,42.25476444,4326,1,29
"886","striped_skunk","OC16","D10-VHC1","chil",-87.94735573,42.22265299,4326,0,29
"887","striped_skunk","OC16","J01-BBS1","chil",-87.61051042,41.84834938,4326,0,28
"888","striped_skunk","OC16","J01-CLP1","chil",-87.65219937,41.91328435,4326,0,11
"889","striped_skunk","OC16","J01-LMP1","chil",-87.61053666,41.83717173,4326,0,28
"890","striped_skunk","OC16","J01-NOR1","chil",-87.60790591,41.86080165,4326,0,28
"891","striped_skunk","OC16","J01-SEP1","chil",-87.63898576,41.90142019,4326,0,28
"892","striped_skunk","OC16","J01-SKP1","chil",-87.66100717,41.87989095,4326,0,0
"893","striped_skunk","OC16","J01-UIC1","chil",-87.6460853,41.86897406,4326,0,30
"894","striped_skunk","OC16","R02-DPG1","chil",-87.69969807,41.86036917,4326,0,30
"895","striped_skunk","OC16","R02-FRP1","chil",-87.73276152,41.86167611,4326,0,30
"896","striped_skunk","OC16","R02-HRF1","chil",-87.7135301798515,41.8687909871892,4326,0,0
"897","striped_skunk","OC16","R03-AUP1","chil",-87.76897765,41.88766256,4326,0,30
"898","striped_skunk","OC16","R03-CPG1","chil",-87.7721358,41.87566237,4326,0,30
"899","striped_skunk","OC16","R03-EUC1","chil",-87.79182537,41.86573343,4326,1,30
"900","striped_skunk","OC16","R03-MAP1","chil",-87.80378089,41.86786605,4326,0,0
"901","striped_skunk","OC16","R04-MMW0","chil",-87.83207106,41.85280337,4326,0,30
"902","striped_skunk","OC16","R04-MMW3","chil",-87.82763197,41.86356253,4326,0,18
"903","striped_skunk","OC16","R04-SCH1","chil",-87.8484205,41.85567851,4326,0,18
"904","striped_skunk","OC16","R05-FMG1","chil",-87.91280438,41.84824061,4326,11,30
"905","striped_skunk","OC16","R05-GOC1","chil",-87.88292622,41.85757554,4326,1,30
"906","striped_skunk","OC16","R05-MTC1","chil",-87.91060758,41.86915824,4326,0,0
"907","striped_skunk","OC16","R05-STP1","chil",-87.86937113,41.88326265,4326,2,30
"908","striped_skunk","OC16","R06-OTB1","chil",-87.97779673,41.85248376,4326,2,30
"909","striped_skunk","OC16","R06-YOW1","chil",-87.93312143,41.85870532,4326,1,30
"910","striped_skunk","OC16","R07-FSP1","chil",-88.02228432,41.85090748,4326,0,29
"911","striped_skunk","OC16","R07-GOF1","chil",-88.04194649,41.8658981,4326,0,30
"912","striped_skunk","OC16","R07-MMP1","chil",-88.00296221,41.87405852,4326,2,30
"913","striped_skunk","OC16","R07-YHR1","chil",-87.98972335,41.86578813,4326,3,30
"914","striped_skunk","OC16","R08-DAP1","chil",-88.07916556,41.87515101,4326,1,14
"915","striped_skunk","OC16","R08-PAP1","chil",-88.05904063,41.8561811,4326,8,30
"916","striped_skunk","OC16","R08-VLG1","chil",-88.07091278,41.8521756,4326,7,30
"917","striped_skunk","OC16","R08-WBK1","chil",-88.06135623,41.84175796,4326,2,29
"918","striped_skunk","OC16","R09-BLW1","chil",-88.14724262,41.86309312,4326,3,30
"919","striped_skunk","OC16","R09-CTG0","chil",-88.16212923,41.85014493,4326,0,29
"920","striped_skunk","OC16","R09-LIM0","chil",-88.12305588,41.87106444,4326,0,30
"921","striped_skunk","OC16","R09-SMI1","chil",-88.11233994,41.85279958,4326,5,30
"922","striped_skunk","OC16","R10-FRM1","chil",-88.2632106,41.81899974,4326,0,30
"923","striped_skunk","OC16","R10-FRM2","chil",-88.25455583,41.83329816,4326,0,30
"924","striped_skunk","OC16","R10-WCP0","chil",-88.2299927,41.88948618,4326,0,30
"925","striped_skunk","OC16","R10-WDW0","chil",-88.19222479,41.86593136,4326,0,17
"926","striped_skunk","OC16","S02-BNS1","chil",-87.59306926,41.81198992,4326,0,28
"927","striped_skunk","OC16","S02-BRI1","chil",-87.69796061,41.829108,4326,0,24
"928","striped_skunk","OC16","S02-MCP1","chil",-87.67616828,41.82610396,4326,0,0
"929","striped_skunk","OC16","S02-PIP1","chil",-87.73000452,41.83325462,4326,0,28
"930","striped_skunk","OC16","S02-PLP1","chil",-87.64874972,41.84407767,4326,0,28
"931","striped_skunk","OC16","S02-TNW1","chil",-87.60065692,41.82389815,4326,0,0
"932","striped_skunk","OC16","S03-JKP2","chil",-87.58010698,41.78574236,4326,0,28
"933","striped_skunk","OC16","S03-LCP1","chil",-87.75085536,41.81401666,4326,0,28
"934","striped_skunk","OC16","S03-PSP1","chil",-87.73172978,41.7880381,4326,0,17
"935","striped_skunk","OC16","S03-VIP1","chil",-87.7478189,41.80241759,4326,1,28
"936","striped_skunk","OC16","S03-WAP1","chil",-87.71888828,41.81169474,4326,0,28
"937","striped_skunk","OC16","S04-HAP1","chil",-87.77935426,41.7803347,4326,0,28
"938","striped_skunk","OC16","S04-OTW1","chil",-87.80373503,41.81511794,4326,0,28
"939","striped_skunk","OC16","S04-SSP1","chil",-87.79732651,41.79931501,4326,0,28
"940","striped_skunk","OC16","S05-LNC1","chil",-87.84473133,41.74274601,4326,4,27
"941","striped_skunk","OC16","S05-RES1","chil",-87.82363466,41.76135893,4326,0,27
"942","striped_skunk","OC16","S05-SFP0","chil",-87.858986115,41.758854845,4326,0,26
"943","striped_skunk","OC16","S06-CBW0","chil",-87.89252291,41.72879771,4326,0,27
"944","striped_skunk","OC16","S07-ARG1","chil",-87.97052731,41.71888815,4326,0,0
"945","striped_skunk","OC16","S07-ARG2","chil",-87.98063145,41.70899378,4326,0,0
"946","striped_skunk","OC16","S08-WGL1","chil",-87.99914707,41.69378812,4326,0,27
"947","striped_skunk","OC16","S08-WGL3","chil",-87.9590198557433,41.704560101191,4326,0,0
"948","striped_skunk","OC16","S09-KTP1","chil",-88.03380771,41.6782417,4326,0,27
"949","striped_skunk","OC16","S09-SMC1","chil",-88.01264245,41.65701595,4326,0,27
"950","striped_skunk","OC16","S09-VTW0","chil",-88.05987667,41.67081215,4326,2,27
"951","striped_skunk","OC16","S10-ILC1","chil",-88.06930047,41.63776364,4326,0,4
"952","striped_skunk","OC16","S10-LEW1","chil",-88.07710241,41.5993927,4326,0,27
"953","striped_skunk","OC16","S10-LPC1","chil",-88.04816511,41.5915763,4326,2,27
"954","striped_skunk","OC16","S10-LPP0","chil",-88.07212554,41.58289314,4326,0,27
"955","striped_skunk","JA17","C04-MBP1","chil",-87.57339472,41.71308499,4326,0,0
"956","striped_skunk","JA17","C05-BEA1","chil",-87.58721191,41.65419878,4326,0,12
"957","striped_skunk","JA17","C05-BMP1","chil",-87.57510693,41.69479206,4326,0,0
"958","striped_skunk","JA17","C05-SPA1","chil",-87.5635175470222,41.6680983277148,4326,0,0
"959","striped_skunk","JA17","C06-BEA2","chil",-87.58174014,41.64524646,4326,0,12
"960","striped_skunk","JA17","C06-HMP1","chil",-87.56991671,41.65680784,4326,0,0
"961","striped_skunk","JA17","D02-BMT1","chil",-87.66977928,41.91433602,4326,0,27
"962","striped_skunk","JA17","D02-HUP0","chil",-87.69904915,41.90585734,4326,0,30
"963","striped_skunk","JA17","D02-JBS1","chil",-87.6399905,41.94889355,4326,0,28
"964","striped_skunk","JA17","D02-MDU1","chil",-87.6330656,41.96478369,4326,0,28
"965","striped_skunk","JA17","D02-RCP1","chil",-87.69329358,41.94109499,4326,0,30
"966","striped_skunk","JA17","D02-SCP1","chil",-87.68589743,41.92296839,4326,0,30
"967","striped_skunk","JA17","D03-AFP1","chil",-87.71652991,41.94666256,4326,0,30
"968","striped_skunk","JA17","D03-AMP1","chil",-87.7482015,41.96850882,4326,0,30
"969","striped_skunk","JA17","D03-CHP1","chil",-87.76234923,41.94245857,4326,0,30
"970","striped_skunk","JA17","D03-GOM1","chil",-87.73063446,41.97527786,4326,0,30
"971","striped_skunk","JA17","D03-HOR1","chil",-87.69473925,41.95758198,4326,0,0
"972","striped_skunk","JA17","D03-NPV1","chil",-87.72834195,41.98593826,4326,0,0
"973","striped_skunk","JA17","D03-STB1","chil",-87.66563918,41.96962066,4326,0,25
"974","striped_skunk","JA17","D04-DNP1","chil",-87.78423327,41.96512952,4326,0,30
"975","striped_skunk","JA17","D04-EDW0","chil",-87.7646423,41.99098007,4326,0,30
"976","striped_skunk","JA17","D04-FGP1","chil",-87.75452049,41.97728945,4326,0,0
"977","striped_skunk","JA17","D04-RDP1","chil",-87.78559613,41.98961368,4326,0,30
"978","striped_skunk","JA17","D04-ROS0","chil",-87.68932042,41.98771934,4326,0,31
"979","striped_skunk","JA17","D05-ADC2","chil",-87.7944926152454,42.0021481597772,4326,0,0
"980","striped_skunk","JA17","D05-MIA1","chil",-87.79567324,42.02421505,4326,0,13
"981","striped_skunk","JA17","D05-PRC1","chil",-87.8318759,42.02154012,4326,1,28
"982","striped_skunk","JA17","D06-KCG1","chil",-87.85328609,42.07983052,4326,1,28
"983","striped_skunk","JA17","D07-ASC0","chil",-87.88662949,42.05985363,4326,0,28
"984","striped_skunk","JA17","D08-CCC1","chil",-87.92248236,42.15870422,4326,0,16
"985","striped_skunk","JA17","D08-DAW0","chil",-87.89377889,42.12577912,4326,1,27
"986","striped_skunk","JA17","D08-DAW2","chil",-87.90145123,42.13530185,4326,0,27
"987","striped_skunk","JA17","D09-CLG0","chil",-87.9176414,42.187657685,4326,0,28
"988","striped_skunk","JA17","D09-RYW1","chil",-87.90419482,42.1775919,4326,0,27
"989","striped_skunk","JA17","D09-VTC1","chil",-87.9292671,42.20377534,4326,1,28
"990","striped_skunk","JA17","D10-CAN0","chil",-87.93847762,42.24007189,4326,0,28
"991","striped_skunk","JA17","D10-MAC1","chil",-87.92753011,42.25476444,4326,0,28
"992","striped_skunk","JA17","D10-VHC1","chil",-87.94735573,42.22265299,4326,1,28
"993","striped_skunk","JA17","J01-BBS1","chil",-87.61051042,41.84834938,4326,0,30
"994","striped_skunk","JA17","J01-CLP1","chil",-87.65219937,41.91328435,4326,0,0
"995","striped_skunk","JA17","J01-LMP1","chil",-87.61053666,41.83717173,4326,1,30
"996","striped_skunk","JA17","J01-NOR1","chil",-87.60790591,41.86080165,4326,0,30
