"Site","x","y","crs","urb","water_dist","open_dev"
"Site_0818",454587.000418845,4610521.99984188,32616,-0.0714257356480119,-0.694549928446313,-0.232237375673894
"Site_0819",455587.000418845,4610521.99984188,32616,-0.483323405452261,-0.483842618630535,-0.245416452259392
"Site_0820",414587.000418845,4611521.99984188,32616,-0.730519484157635,-0.712866274837474,0.970438314236958
"Site_0821",415587.000418845,4611521.99984188,32616,-0.909343228254792,-0.554587505615764,1.92876009469044
"Site_0822",416587.000418845,4611521.99984188,32616,-1.01263241498907,-0.722286329841229,1.72374075314348
"Site_0823",417587.000418845,4611521.99984188,32616,-1.56983138945027,-0.53435236719791,1.61601026211359
"Site_0824",418587.000418845,4611521.99984188,32616,-1.59265211290962,-0.630593057040976,2.89958419304278
"Site_0825",419587.000418845,4611521.99984188,32616,-1.45232823174067,-0.730669737065579,4.03636668059007
"Site_0826",420587.000418845,4611521.99984188,32616,-1.01225814456966,-0.732459656501845,3.09131552128214
"Site_0827",421587.000418845,4611521.99984188,32616,-0.822589855929494,-0.63112478509594,2.36108270924095
"Site_0828",422587.000418845,4611521.99984188,32616,-1.34327679906231,-0.404281367354452,0.686694406483992
"Site_0829",423587.000418845,4611521.99984188,32616,-2.27652763411128,-0.407650779201833,-0.908710153670426
"Site_0830",424587.000418845,4611521.99984188,32616,-2.22258254740819,-0.283215950821161,-0.416554137280939
"Site_0831",425587.000418845,4611521.99984188,32616,-1.56387168077928,-0.260360083621722,0.57647934183747
"Site_0832",426587.000418845,4611521.99984188,32616,-0.883910714026679,-0.498574708740341,0.47016532789743
"Site_0833",427587.000418845,4611521.99984188,32616,-0.932077367400423,-0.718994407669528,-0.186691330721365
"Site_0834",428587.000418845,4611521.99984188,32616,-0.777383363393506,-0.593423484420783,-0.189785561569188
"Site_0835",429587.000418845,4611521.99984188,32616,-1.15216727532154,-0.612650465340491,-0.291213580506613
"Site_0836",430587.000418845,4611521.99984188,32616,-1.42394843115263,-0.666317204912339,0.276207556484515
"Site_0837",431587.000418845,4611521.99984188,32616,-1.43963373163514,-0.490743781865037,0.577576966529042
"Site_0838",432587.000418845,4611521.99984188,32616,-1.29163378977612,-0.716770987886849,0.27889979253822
"Site_0839",433587.000418845,4611521.99984188,32616,-1.66761954461538,-0.653941387498206,-0.464108331004752
"Site_0840",434587.000418845,4611521.99984188,32616,-1.15797831742797,-0.536465162889588,-0.603486925731948
"Site_0841",435587.000418845,4611521.99984188,32616,-1.11888641746268,-0.581947508883741,-0.388768550071133
"Site_0842",436587.000418845,4611521.99984188,32616,-1.42337990214315,-0.738435314718369,-0.0038029577697015
"Site_0843",437587.000418845,4611521.99984188,32616,-0.112842337556599,-0.56869177478291,-0.322621990545942
"Site_0844",438587.000418845,4611521.99984188,32616,0.313134649794359,-0.724839821707923,-0.563203316112577
"Site_0845",439587.000418845,4611521.99984188,32616,-0.00763470617768571,-0.552452724877526,-0.57071573775932
"Site_0846",440587.000418845,4611521.99984188,32616,-0.782193826678037,-0.526939874116904,-0.0768730888540231
"Site_0847",441587.000418845,4611521.99984188,32616,-0.907230000522838,-0.573099992476968,0.141424358395296
"Site_0848",442587.000418845,4611521.99984188,32616,-0.207180482390417,-0.667962321527542,-0.484047598248978
"Site_0849",443587.000418845,4611521.99984188,32616,0.319956187234578,-0.603215620309416,-0.552289043154102
"Site_0850",444587.000418845,4611521.99984188,32616,-0.0766378677471466,-0.645240908793636,-0.142036698930579
"Site_0851",445587.000418845,4611521.99984188,32616,-0.201806126838131,-0.734489823446248,0.868962552900732
"Site_0852",446587.000418845,4611521.99984188,32616,-0.710198898822003,-0.509801718629627,0.797832999633371
"Site_0853",447587.000418845,4611521.99984188,32616,-0.663421930391978,-0.236865172493852,-0.456428387491958
"Site_0854",448587.000418845,4611521.99984188,32616,-0.302721720286506,0.038965470956731,-0.554869223348222
"Site_0855",449587.000418845,4611521.99984188,32616,-0.312339716689549,0.111711710599706,0.0837652743902317
"Site_0856",450587.000418845,4611521.99984188,32616,-0.712486928499448,-0.163673587254831,0.111005843963059
"Site_0857",451587.000418845,4611521.99984188,32616,-0.85170826510649,-0.440333745500737,-0.397280154081507
"Site_0858",452587.000418845,4611521.99984188,32616,-0.74514093568333,-0.712465474861822,-0.882291648171156
"Site_0859",453587.000418845,4611521.99984188,32616,0.22973026432422,-0.542689592386045,-0.708741922380336
"Site_0860",454587.000418845,4611521.99984188,32616,0.465158085827635,-0.418576834771993,-0.630144205158331
"Site_0861",455587.000418845,4611521.99984188,32616,-0.523643635480204,-0.393078593597332,-0.709695538224063
"Site_0862",414587.000418845,4612521.99984188,32616,-0.698848971467198,-0.53189653599278,0.541245502457152
"Site_0863",415587.000418845,4612521.99984188,32616,-0.825179989495027,-0.583887212034625,0.91782125280336
"Site_0864",416587.000418845,4612521.99984188,32616,-0.472285342269083,-0.681503806365839,0.73937179128983
"Site_0865",417587.000418845,4612521.99984188,32616,-0.37895122983373,-0.723311753084569,0.714869730130906
"Site_0866",418587.000418845,4612521.99984188,32616,-0.394521957491279,-0.548929864960663,1.41324408111681
"Site_0867",419587.000418845,4612521.99984188,32616,-0.79225385098121,-0.554881698213615,3.78713476934181
"Site_0868",420587.000418845,4612521.99984188,32616,-0.998510093439526,-0.519015560948852,4.58858355245919
"Site_0869",421587.000418845,4612521.99984188,32616,-1.1657763375589,-0.561003750796113,4.33872714785926
"Site_0870",422587.000418845,4612521.99984188,32616,-1.52918373158602,-0.377899348603116,1.87539024305299
"Site_0871",423587.000418845,4612521.99984188,32616,-2.08770754243529,-0.305600298854925,-0.578006636523264
"Site_0872",424587.000418845,4612521.99984188,32616,-2.39238862684691,-0.277915557607132,0.053398100679935
"Site_0873",425587.000418845,4612521.99984188,32616,-2.12922548202106,-0.472056249564508,0.812900955820093
"Site_0874",426587.000418845,4612521.99984188,32616,-1.46568999344561,-0.549910998404895,0.194781925822945
"Site_0875",427587.000418845,4612521.99984188,32616,-1.24081712204229,-0.613535893368843,-0.077127673200643
"Site_0876",428587.000418845,4612521.99984188,32616,-1.81433000065434,-0.731802353296244,-0.024180601586946
"Site_0877",429587.000418845,4612521.99984188,32616,-2.96179121173512,-0.735929641206209,0.828647639050758
"Site_0878",430587.000418845,4612521.99984188,32616,-2.53562541076097,-0.710443706964938,1.07340814294415
"Site_0879",431587.000418845,4612521.99984188,32616,-2.1543098833584,-0.549917718929635,0.971114495780694
"Site_0880",432587.000418845,4612521.99984188,32616,-1.50373345966827,-0.536850613512546,0.402299149731869
"Site_0881",433587.000418845,4612521.99984188,32616,-0.92409657767311,-0.656512463343954,-0.416239954155548
"Site_0882",434587.000418845,4612521.99984188,32616,-0.633050531768186,-0.646620236098399,-0.393683327303859
"Site_0883",435587.000418845,4612521.99984188,32616,-0.355361227806587,-0.533804964654184,-0.191116985116946
"Site_0884",436587.000418845,4612521.99984188,32616,-0.499841669312362,-0.587215603868405,-0.153311783523494
"Site_0885",437587.000418845,4612521.99984188,32616,0.315550114929075,-0.679074849823138,-0.566160470619738
"Site_0886",438587.000418845,4612521.99984188,32616,0.134243143686761,-0.65405027882776,-0.182930816018505
"Site_0887",439587.000418845,4612521.99984188,32616,0.461211347910191,-0.664136162688931,-0.472631521284771
"Site_0888",440587.000418845,4612521.99984188,32616,0.223998473317551,-0.696085244401523,-0.337830666710291
"Site_0889",441587.000418845,4612521.99984188,32616,-0.164083388121824,-0.744717717134127,1.09188366825093
"Site_0890",442587.000418845,4612521.99984188,32616,0.34950650137313,-0.588120186177374,0.50356055772491
"Site_0891",443587.000418845,4612521.99984188,32616,1.05248495422195,-0.430381261182471,-0.946293731931011
"Site_0892",444587.000418845,4612521.99984188,32616,0.754758170948653,-0.402072146099774,-0.791687083267477
"Site_0893",445587.000418845,4612521.99984188,32616,0.204017025850052,-0.523900455013823,-0.347154349603665
"Site_0894",446587.000418845,4612521.99984188,32616,-0.342838624956529,-0.430659409389177,-0.092928302614667
"Site_0895",447587.000418845,4612521.99984188,32616,-0.380034606918858,-0.195624994900817,-0.679154928124493
"Site_0896",448587.000418845,4612521.99984188,32616,0.0284474722622104,-0.0471022374065745,-0.536419198087316
"Site_0897",449587.000418845,4612521.99984188,32616,0.336766329116693,-0.160967261299812,-0.283683923593689
"Site_0898",450587.000418845,4612521.99984188,32616,0.154465590627037,-0.15485237923063,-0.445124176675928
"Site_0899",451587.000418845,4612521.99984188,32616,0.237341911685259,-0.321499978519407,-0.870970163171416
"Site_0900",452587.000418845,4612521.99984188,32616,0.362857422668271,-0.452053763781048,-0.807357019631721
"Site_0901",453587.000418845,4612521.99984188,32616,0.485353458999153,-0.573823577613329,-0.649415505611721
"Site_0902",454587.000418845,4612521.99984188,32616,0.00791945233075209,-0.666495265297871,-0.503763962840455
"Site_0903",455587.000418845,4612521.99984188,32616,-0.768288310686601,-0.601766221296013,-0.626962145967331
"Site_0904",414587.000418845,4613521.99984188,32616,-0.880453632146067,-0.740702589247207,-0.0673834874275463
"Site_0905",415587.000418845,4613521.99984188,32616,-1.31697589258686,-0.664943302902699,0.564973313892941
"Site_0906",416587.000418845,4613521.99984188,32616,-0.569276372507054,-0.6362796707095,0.182167751128619
"Site_0907",417587.000418845,4613521.99984188,32616,-0.210491650693734,-0.641486929084396,0.378540551097147
"Site_0908",418587.000418845,4613521.99984188,32616,-0.643511833719031,-0.447717173136069,1.46890673933137
"Site_0909",419587.000418845,4613521.99984188,32616,-1.43511391145473,-0.684554102102335,4.36048041517318
"Site_0910",420587.000418845,4613521.99984188,32616,-1.25661619462907,-0.593143348671457,5.68532760922641
"Site_0911",421587.000418845,4613521.99984188,32616,-1.44311954852284,-0.496600392040752,3.03753715627125
"Site_0912",422587.000418845,4613521.99984188,32616,-1.8501864252798,-0.654955199314157,1.44506352845944
"Site_0913",423587.000418845,4613521.99984188,32616,-2.28502791142113,-0.538151671109759,0.868879536882977
"Site_0914",424587.000418845,4613521.99984188,32616,-2.16499446282414,-0.525591828979276,0.104400123222716
"Site_0915",425587.000418845,4613521.99984188,32616,-2.88193508823663,-0.665337337393769,-0.168117058786965
"Site_0916",426587.000418845,4613521.99984188,32616,-3.3799453012319,-0.63058884823779,-0.464682718557871
"Site_0917",427587.000418845,4613521.99984188,32616,-3.3422598995645,-0.397970058495963,-0.520995481533672
"Site_0918",428587.000418845,4613521.99984188,32616,-3.41293228466714,-0.56399966783401,-0.159213467694617
"Site_0919",429587.000418845,4613521.99984188,32616,-3.28900033283724,-0.699385328599347,0.876411353766333
"Site_0920",430587.000418845,4613521.99984188,32616,-2.94272722776717,-0.560330146180146,1.67174212379342
"Site_0921",431587.000418845,4613521.99984188,32616,-1.96728178288896,-0.736058906829933,1.33875774427216
"Site_0922",432587.000418845,4613521.99984188,32616,-1.18430686459531,-0.51806934614638,0.480196217481856
"Site_0923",433587.000418845,4613521.99984188,32616,-1.25874868853505,-0.495696386593145,0.211249284980735
"Site_0924",434587.000418845,4613521.99984188,32616,-1.18630223209697,-0.654725687315087,1.35954611418444
"Site_0925",435587.000418845,4613521.99984188,32616,-0.572128094693269,-0.719989194789257,0.592627647902139
"Site_0926",436587.000418845,4613521.99984188,32616,0.218394860779076,-0.590885345871523,-0.187582233775433
"Site_0927",437587.000418845,4613521.99984188,32616,0.796814400662028,-0.479096202090209,-0.48780595977995
"Site_0928",438587.000418845,4613521.99984188,32616,0.407394692840529,-0.546720606002756,-0.0638851400474277
"Site_0929",439587.000418845,4613521.99984188,32616,0.441188169622706,-0.705491599452849,-0.300458732765974
"Site_0930",440587.000418845,4613521.99984188,32616,0.143007760915651,-0.651061924256024,0.13170539218226
"Site_0931",441587.000418845,4613521.99984188,32616,-0.650160189886806,-0.522049852751053,2.76150362480466
"Site_0932",442587.000418845,4613521.99984188,32616,-0.225965311503922,-0.364057859667566,1.81651638901671
"Site_0933",443587.000418845,4613521.99984188,32616,0.44731766177983,-0.200777005930452,-0.803554581829127
"Site_0934",444587.000418845,4613521.99984188,32616,0.708494639504566,-0.154837311590952,-0.919978767642491
"Site_0935",445587.000418845,4613521.99984188,32616,0.441319379718475,-0.249736447732717,-0.724444933230301
"Site_0936",446587.000418845,4613521.99984188,32616,-0.0288219776310086,-0.201535444153809,-0.577340543197729
"Site_0937",447587.000418845,4613521.99984188,32616,0.109946753108807,-0.0388937495199748,-0.825779261871302
"Site_0938",448587.000418845,4613521.99984188,32616,0.0361123987710586,-0.24805711189195,-0.660341576408122
"Site_0939",449587.000418845,4613521.99984188,32616,-0.0523120184166389,-0.426038136124331,-0.627155598901111
"Site_0940",450587.000418845,4613521.99984188,32616,-0.285338022993835,-0.414998428084348,-0.826257267402492
"Site_0941",451587.000418845,4613521.99984188,32616,0.124965885842301,-0.226319275900049,-0.965117874213321
"Site_0942",452587.000418845,4613521.99984188,32616,0.131170757536455,-0.359755676612963,-0.657020432922531
"Site_0943",453587.000418845,4613521.99984188,32616,-0.200549291420664,-0.636804376806053,-0.528522979714682
"Site_0944",454587.000418845,4613521.99984188,32616,-0.240913592294817,-0.5838224759575,-0.709329603645282
"Site_0945",455587.000418845,4613521.99984188,32616,-0.870429241284066,-0.488602314554285,-0.784561447929999
"Site_0946",414587.000418845,4614521.99984188,32616,-1.76867713667725,-0.691674325563423,-0.475970729587693
"Site_0947",415587.000418845,4614521.99984188,32616,-1.49225699424458,-0.643423944997141,-0.329226586200005
"Site_0948",416587.000418845,4614521.99984188,32616,-0.763495350067132,-0.744786322923155,-0.0625943455269954
"Site_0949",417587.000418845,4614521.99984188,32616,-0.60053438488326,-0.731330970746291,0.293212751616111
"Site_0950",418587.000418845,4614521.99984188,32616,-1.29261340719941,-0.624452929556507,0.939826061572417
"Site_0951",419587.000418845,4614521.99984188,32616,-1.82624794021339,-0.689104219703866,4.51427890842553
"Site_0952",420587.000418845,4614521.99984188,32616,-1.63160519934685,-0.553364555613648,7.67892826182355
"Site_0953",421587.000418845,4614521.99984188,32616,-1.61000550026542,-0.716987554693615,4.75597103920104
"Site_0954",422587.000418845,4614521.99984188,32616,-1.51251811289023,-0.590748362281921,1.83942273101338
"Site_0955",423587.000418845,4614521.99984188,32616,-2.64684413722997,-0.656640618655159,1.33453282008554
"Site_0956",424587.000418845,4614521.99984188,32616,-3.54967495863605,-0.606777905855068,-0.0620769918275478
"Site_0957",425587.000418845,4614521.99984188,32616,-4.0233351929511,-0.709258888853979,-0.588527030045703
"Site_0958",426587.000418845,4614521.99984188,32616,-3.95812019984618,-0.694779601710241,-0.863496648769672
"Site_0959",427587.000418845,4614521.99984188,32616,-3.61377725729933,-0.443542597305659,-0.577895779925988
"Site_0960",428587.000418845,4614521.99984188,32616,-3.53151020662977,-0.582871124450307,-0.672049576400131
"Site_0961",429587.000418845,4614521.99984188,32616,-3.41045124058305,-0.740143311205697,-0.00517587253183124
"Site_0962",430587.000418845,4614521.99984188,32616,-3.13898268273798,-0.544475097419428,1.22600689834302
"Site_0963",431587.000418845,4614521.99984188,32616,-1.56889338683491,-0.674835703004521,1.1852805523144
"Site_0964",432587.000418845,4614521.99984188,32616,-0.478528670159182,-0.545834858275785,0.479747537603915
"Site_0965",433587.000418845,4614521.99984188,32616,-0.81522222390997,-0.293192751423173,1.04414808909502
"Site_0966",434587.000418845,4614521.99984188,32616,-0.948057004917424,-0.509682210767625,1.6356683052189
"Site_0967",435587.000418845,4614521.99984188,32616,-0.215898301276374,-0.519532228271073,1.24479870599787
"Site_0968",436587.000418845,4614521.99984188,32616,0.625803313992804,-0.377473211629216,0.685275323768618
"Site_0969",437587.000418845,4614521.99984188,32616,0.358039536962607,-0.310324704596364,-0.057794216205966
"Site_0970",438587.000418845,4614521.99984188,32616,-0.025634732321487,-0.440210276809947,-0.0497395358698452
"Site_0971",439587.000418845,4614521.99984188,32616,-0.0724278397167061,-0.512229770729348,0.48893989780553
"Site_0972",440587.000418845,4614521.99984188,32616,0.200747672131185,-0.423098100082461,-0.145795060461551
"Site_0973",441587.000418845,4614521.99984188,32616,-0.389189672796838,-0.276377814215377,0.856014571931327
"Site_0974",442587.000418845,4614521.99984188,32616,-0.45719098379772,-0.145610423545964,1.16455354007979
"Site_0975",443587.000418845,4614521.99984188,32616,-0.0961356951200048,0.0219629795315619,-0.468587701934186
"Site_0976",444587.000418845,4614521.99984188,32616,0.558172479190465,0.0906501146570398,-0.871024146950683
"Site_0977",445587.000418845,4614521.99984188,32616,0.659270005917176,0.0264970268016097,-0.746882994303426
"Site_0978",446587.000418845,4614521.99984188,32616,0.28190346164209,0.0583226598359688,-0.859943971158921
"Site_0979",447587.000418845,4614521.99984188,32616,0.32736751623808,-0.0748688341957393,-0.965117874213321
"Site_0980",448587.000418845,4614521.99984188,32616,0.656601880970086,-0.349668626621284,-0.751441820764451
"Site_0981",449587.000418845,4614521.99984188,32616,0.115992129776157,-0.623679403090663,-0.64565714408075
"Site_0982",450587.000418845,4614521.99984188,32616,-0.705968956739781,-0.594009968744733,-0.502309421990612
"Site_0983",451587.000418845,4614521.99984188,32616,-0.600800750626464,-0.317625814591382,-0.878700299217124
"Site_0984",452587.000418845,4614521.99984188,32616,-0.748309170869944,-0.271968327198537,-0.837187082542003
"Site_0985",453587.000418845,4614521.99984188,32616,-0.381512536370899,-0.450483786614578,-0.841162917042063
"Site_0986",454587.000418845,4614521.99984188,32616,0.0625973925755804,-0.424687035299288,-0.863583977236109
"Site_0987",455587.000418845,4614521.99984188,32616,-0.82551781451164,-0.244639506191638,-0.660341576408122
"Site_0988",420587.000418845,4615521.99984188,32616,-1.75595897709413,-0.659807587266156,3.57888552058361
"Site_0989",421587.000418845,4615521.99984188,32616,-1.43662522171326,-0.607265518401609,3.29056572513873
"Site_0990",422587.000418845,4615521.99984188,32616,-1.68266135382164,-0.663308545193407,0.937702565433678
"Site_0991",423587.000418845,4615521.99984188,32616,-2.65045837984797,-0.586199615819542,-0.0470263104544514
"Site_0992",424587.000418845,4615521.99984188,32616,-3.12865512097139,-0.528607371473898,-0.739551605696428
"Site_0993",425587.000418845,4615521.99984188,32616,-2.7256384060933,-0.710353480271305,-0.732032730079198
"Site_0994",426587.000418845,4615521.99984188,32616,-2.73643992435957,-0.734717886988311,-0.848974420543749
"Site_0995",427587.000418845,4615521.99984188,32616,-2.91274245769791,-0.567658267074493,-0.811069153567926
"Site_0996",428587.000418845,4615521.99984188,32616,-2.76080203181091,-0.543700723645072,-0.72458273623115
"Site_0997",429587.000418845,4615521.99984188,32616,-1.92332910783469,-0.601410653901333,-0.17210359117835
"Site_0998",430587.000418845,4615521.99984188,32616,-0.987688879961774,-0.7205703635649,0.572932639256288
"Site_0999",431587.000418845,4615521.99984188,32616,-0.634754162479009,-0.606614015674242,1.03057209873251
"Site_1000",432587.000418845,4615521.99984188,32616,-0.34477978060689,-0.570884601562687,0.358204234419124
"Site_1001",433587.000418845,4615521.99984188,32616,0.0128447028864866,-0.447762216378445,-0.321701245513457
"Site_1002",434587.000418845,4615521.99984188,32616,0.0283137018893938,-0.311697550519126,-0.369762771235725
"Site_1003",435587.000418845,4615521.99984188,32616,0.000217805993882365,-0.255094126058293,0.643386448719451
"Site_1004",436587.000418845,4615521.99984188,32616,0.240779550909383,-0.393126995091092,0.907075681987128
"Site_1005",437587.000418845,4615521.99984188,32616,0.339296798019748,-0.579855630255616,0.0858720698106698
"Site_1006",438587.000418845,4615521.99984188,32616,0.223085428471974,-0.529170698037392,-0.141093069036303
"Site_1007",439587.000418845,4615521.99984188,32616,0.00750827122753897,-0.287823084930129,0.452596168764782
"Site_1008",440587.000418845,4615521.99984188,32616,0.636956072431833,-0.176867959839635,-0.0480776606562935
"Site_1009",441587.000418845,4615521.99984188,32616,0.481429027527848,-0.0467196661387528,-0.0846530138871912
"Site_1010",442587.000418845,4615521.99984188,32616,-0.147381242909106,0.0965103871026174,0.512341184572323
"Site_1011",443587.000418845,4615521.99984188,32616,-0.0330582254874213,0.239923212298626,-0.671965674797549
"Site_1012",444587.000418845,4615521.99984188,32616,0.220251678342737,0.351270736247673,-0.732166150310528
"Site_1013",445587.000418845,4615521.99984188,32616,0.642064033124524,0.30316754894992,-0.792825145519048
"Site_1014",446587.000418845,4615521.99984188,32616,0.622817605178317,0.218600261742926,-0.829855582914925
"Site_1015",447587.000418845,4615521.99984188,32616,0.662317462465231,-0.0527743616744852,-0.957596844807602
"Site_1016",448587.000418845,4615521.99984188,32616,1.15794148846922,-0.319468087784449,-0.634382059487835
"Site_1017",449587.000418845,4615521.99984188,32616,0.852711805119956,-0.576952957157519,-0.344099274279914
"Site_1018",450587.000418845,4615521.99984188,32616,-0.243152976756893,-0.659004509178033,1.14587260852143
"Site_1019",451587.000418845,4615521.99984188,32616,-0.93535089049073,-0.401364642105484,1.26926790104279
"Site_1020",452587.000418845,4615521.99984188,32616,-0.882221135702861,-0.136113532311337,-0.615189532288834
"Site_1021",453587.000418845,4615521.99984188,32616,-0.258985652267173,-0.183710771924942,-0.934981961839873
"Site_1022",454587.000418845,4615521.99984188,32616,0.366917576790378,-0.16972300798339,-0.784302399972634
"Site_1023",455587.000418845,4615521.99984188,32616,0.245175545094605,-0.0378964399635601,-0.667440322724523
"Site_1024",421587.000418845,4616521.99984188,32616,-1.6175300763747,-0.704006381241572,-0.284464712995717
"Site_1025",422587.000418845,4616521.99984188,32616,-2.49134657113558,-0.549513872548074,-0.130283610178469
"Site_1026",423587.000418845,4616521.99984188,32616,-3.38678075532967,-0.577032142163024,-0.657108586696863
"Site_1027",424587.000418845,4616521.99984188,32616,-2.93702286491112,-0.423802691108176,-0.770296597090169
"Site_1028",425587.000418845,4616521.99984188,32616,-2.57698853157003,-0.500868874427047,-0.811025051443493
"Site_1029",426587.000418845,4616521.99984188,32616,-2.75602438648664,-0.582499393854896,-0.807176256693214
"Site_1030",427587.000418845,4616521.99984188,32616,-3.3053448977792,-0.690578121209906,-0.69789168878743
"Site_1031",428587.000418845,4616521.99984188,32616,-3.19846207216156,-0.690854673665829,-0.717066013169207
"Site_1032",429587.000418845,4616521.99984188,32616,-2.24956595712715,-0.555700045759015,-0.22784580022309
"Site_1033",430587.000418845,4616521.99984188,32616,-0.614055290008241,-0.729516011461297,0.472634278359777
"Site_1034",431587.000418845,4616521.99984188,32616,-0.0577525039268379,-0.639212666012623,0.464696856230819
"Site_1035",432587.000418845,4616521.99984188,32616,-0.233364607217242,-0.669495892913167,0.681528834655091
"Site_1036",433587.000418845,4616521.99984188,32616,0.255498179794493,-0.689132237697796,0.0253160459475154
"Site_1037",434587.000418845,4616521.99984188,32616,0.803541890117674,-0.544208357716038,-0.882291648171156
"Site_1038",435587.000418845,4616521.99984188,32616,0.694687259802792,-0.471353501493943,-0.464682718557871
"Site_1039",436587.000418845,4616521.99984188,32616,0.95079425571448,-0.602267435014018,-0.536296361790432
"Site_1040",437587.000418845,4616521.99984188,32616,0.96914001944834,-0.725650131969177,-0.619546478463148
"Site_1041",438587.000418845,4616521.99984188,32616,0.905914954520514,-0.546325141235561,-0.754408334989974
"Site_1042",439587.000418845,4616521.99984188,32616,0.564143449864706,-0.295699720979697,-0.683160038567205
"Site_1043",440587.000418845,4616521.99984188,32616,0.90930968070745,-0.0254620338424485,-0.822177370072358
"Site_1044",441587.000418845,4616521.99984188,32616,0.392209422923847,0.147235631933893,0.54574346123719
"Site_1045",442587.000418845,4616521.99984188,32616,-0.202103259218324,0.336059356249597,1.05802615745018
"Site_1046",443587.000418845,4616521.99984188,32616,-0.203049872323384,0.472649804916621,-0.777253580743328
"Site_1047",444587.000418845,4616521.99984188,32616,-0.458794651643933,0.618383520032217,-0.615590251832979
"Site_1048",445587.000418845,4616521.99984188,32616,0.242843476680216,0.486452937869944,-0.709402874418862
"Site_1049",446587.000418845,4616521.99984188,32616,0.772121778228657,0.210373682426602,-0.803183811221245
"Site_1050",447587.000418845,4616521.99984188,32616,0.754746428481219,-0.0649072598548193,-0.923764058318557
"Site_1051",448587.000418845,4616521.99984188,32616,1.13233995804385,-0.337774014096195,-0.735594983273604
"Site_1052",449587.000418845,4616521.99984188,32616,0.866529207960651,-0.594612720776346,-0.581545374521632
"Site_1053",450587.000418845,4616521.99984188,32616,-0.187265543927169,-0.602440655586045,2.70033398918619
"Site_1054",451587.000418845,4616521.99984188,32616,-0.621706675973086,-0.397966198822419,2.57961881871348
"Site_1055",452587.000418845,4616521.99984188,32616,-0.525327889595584,-0.134468962423501,-0.113778349663422
"Site_1056",453587.000418845,4616521.99984188,32616,0.00279014842689362,0.0897798292180186,-0.814524735954839
"Site_1057",454587.000418845,4616521.99984188,32616,0.33041006577252,0.0992568794140115,-0.893709005124864
"Site_1058",455587.000418845,4616521.99984188,32616,1.42742420374753,0.194115893614764,-0.912470668373285
"Site_1059",422587.000418845,4617521.99984188,32616,-2.38320825891212,-0.731340532164012,0.124495027912645
"Site_1060",423587.000418845,4617521.99984188,32616,-3.65189674220319,-0.606504246107714,-0.246859565967119
"Site_1061",424587.000418845,4617521.99984188,32616,-3.6956918423887,-0.45451604060682,-0.543577976076705
"Site_1062",425587.000418845,4617521.99984188,32616,-3.55435734595038,-0.335870331870035,-0.705270191737664
"Site_1063",426587.000418845,4617521.99984188,32616,-3.62279871547571,-0.402296274826218,-0.634002884005204
"Site_1064",427587.000418845,4617521.99984188,32616,-3.67688060192997,-0.507178298778448,-0.566274817826271
"Site_1065",428587.000418845,4617521.99984188,32616,-3.75684105827308,-0.701658513124526,-0.848608666753207
"Site_1066",429587.000418845,4617521.99984188,32616,-2.57382276182609,-0.718351978593801,-0.418747684771856
"Site_1067",430587.000418845,4617521.99984188,32616,-0.867909613295103,-0.53582790304606,0.308124423564847
"Site_1068",431587.000418845,4617521.99984188,32616,-0.12656920733051,-0.730052588120506,0.493125321054594
"Site_1069",432587.000418845,4617521.99984188,32616,0.543466869575274,-0.727263815253272,-0.322805823416805
"Site_1070",433587.000418845,4617521.99984188,32616,1.27296520201766,-0.644262258973925,-0.454273202234806
"Site_1071",434587.000418845,4617521.99984188,32616,1.27147227327432,-0.744337988358927,-0.859883751346121
"Site_1072",435587.000418845,4617521.99984188,32616,0.741069051525974,-0.743215255943427,-0.0217691299394929
"Site_1073",436587.000418845,4617521.99984188,32616,0.7380417119706,-0.654583191726968,0.0583284591572228
"Site_1074",437587.000418845,4617521.99984188,32616,0.601485813566671,-0.509064116199452,-0.720544301900507
"Site_1075",438587.000418845,4617521.99984188,32616,0.734434081039811,-0.33396764315889,-0.927545015519322
"Site_1076",439587.000418845,4617521.99984188,32616,0.847233517489302,-0.307182711990102,-0.830203102361596
"Site_1077",440587.000418845,4617521.99984188,32616,0.815530916815048,-0.237445297760719,-0.837443236873153
"Site_1078",441587.000418845,4617521.99984188,32616,0.702005831803308,-0.0545593832487611,-0.18404950460288
"Site_1079",442587.000418845,4617521.99984188,32616,0.268259626632609,0.176509236647721,0.446692796959949
"Site_1080",443587.000418845,4617521.99984188,32616,-0.293665932527053,0.427652522518459,-0.79946542212899
"Site_1081",444587.000418845,4617521.99984188,32616,-0.813093020724334,0.68836859301369,-0.592506714253276
"Site_1082",445587.000418845,4617521.99984188,32616,0.0951307050434387,0.537085108131373,-0.683079271498844
"Site_1083",446587.000418845,4617521.99984188,32616,0.737445918904675,0.274784826123629,-0.825859157864618
"Site_1084",447587.000418845,4617521.99984188,32616,0.81022373084069,0.0229024676596394,-0.912515872041723
"Site_1085",448587.000418845,4617521.99984188,32616,1.19191189201798,-0.203857736675851,-0.953816907073278
"Site_1086",449587.000418845,4617521.99984188,32616,0.928578465238467,-0.358613197595481,-0.554516068125095
"Site_1087",450587.000418845,4617521.99984188,32616,0.0976243999057309,-0.346568909814771,0.0290819543891921
"Site_1088",451587.000418845,4617521.99984188,32616,-0.260890919120914,-0.2215805269272,0.0707071928079941
